doc_id,title,article_chars,sentence_count,top_k,summary_chars,selected_indices,summary_text,has_reference,source,rouge1_f,rouge2_f,rougeL_f
74,"Khởi_tố hai nữ quái giở_trò "" đạo chích "" ở hồ Hoàn_Kiếm",1815,20,4,569,"[0, 1, 12, 18]","Cơ_quan CSĐT – CAQ Hoàn_Kiếm , TP. Hà_Nội vừa ra quyết_định khởi_tố vụ án , khởi_tố bị_can , tạm giam đối_với Nguyễn_Thị_Nga ( SN 1998 , trú tại Yên_Mỹ , Hưng_Yên ) và Tào_Thị_Thuần ( SN 1987 , trú tại Kim_Động , Hưng_Yên ) để điều_tra , làm rõ về hành_vi trộm_cắp tài_sản . Theo tài_liệu điều_tra , vì là đồng_hương nên Nguyễn_Thị_Nga và Tào_Thị_Thuần rủ nhau cùng đi bán thiệp du_lịch , quạt vải ở khu_vực bờ hồ Hoàn_Kiếm . 000 VNĐ ( gồm 14 tờ 500. Ngay sau đó , CAP đã phối_hợp với đội CSHS – CAQ Hoàn_Kiếm rà_soát , bắt_giữ hai "" nữ quái "" gây ra vụ trộm_cắp trên .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.32286995515695066,0.11764705882352941,0.19730941704035873
74,"Khởi_tố hai nữ quái giở_trò "" đạo chích "" ở hồ Hoàn_Kiếm",1815,20,5,746,"[0, 1, 7, 12, 18]","Cơ_quan CSĐT – CAQ Hoàn_Kiếm , TP. Hà_Nội vừa ra quyết_định khởi_tố vụ án , khởi_tố bị_can , tạm giam đối_với Nguyễn_Thị_Nga ( SN 1998 , trú tại Yên_Mỹ , Hưng_Yên ) và Tào_Thị_Thuần ( SN 1987 , trú tại Kim_Động , Hưng_Yên ) để điều_tra , làm rõ về hành_vi trộm_cắp tài_sản . Theo tài_liệu điều_tra , vì là đồng_hương nên Nguyễn_Thị_Nga và Tào_Thị_Thuần rủ nhau cùng đi bán thiệp du_lịch , quạt vải ở khu_vực bờ hồ Hoàn_Kiếm . Trong lúc Thuần đang mời khách du_lịch mua hàng thì Nga áp sát bên phải anh Sergio , nhanh tay trộm_cắp chiếc ví để trong túi đeo chéo rồi cất ví vào túi đồ của mình và bỏ đi . 000 VNĐ ( gồm 14 tờ 500. Ngay sau đó , CAP đã phối_hợp với đội CSHS – CAQ Hoàn_Kiếm rà_soát , bắt_giữ hai "" nữ quái "" gây ra vụ trộm_cắp trên .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.2846975088967971,0.12903225806451613,0.18505338078291816
75,"Hốt trọn ổ xóc dĩa với sự tham_gia của nhiều "" quý bà "" , "" quý cô """,1363,12,2,247,"[7, 10]","Cảnh_sát bắt_giữ 11 đối_tượng có liên_quan , thu_giữ tại chiếu bạc 7,5 triệu đồng tiền_mặt , 1 bộ chén đĩa , 4 con vị , 1 bình ắc_quy , 2 bóng_điện , 20 ghế nhựa , 2 tấm bạc và 15 xe mô_tô . Hiện , cơ_quan_chức_năng đang mở_rộng điều_tra vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.48000000000000004,0.08130081300813008,0.288
75,"Hốt trọn ổ xóc dĩa với sự tham_gia của nhiều "" quý bà "" , "" quý cô """,1363,12,3,295,"[4, 7, 10]","Sự_việc gây bức_xúc trong quần_chúng nhân_dân . Cảnh_sát bắt_giữ 11 đối_tượng có liên_quan , thu_giữ tại chiếu bạc 7,5 triệu đồng tiền_mặt , 1 bộ chén đĩa , 4 con vị , 1 bình ắc_quy , 2 bóng_điện , 20 ghế nhựa , 2 tấm bạc và 15 xe mô_tô . Hiện , cơ_quan_chức_năng đang mở_rộng điều_tra vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4755244755244755,0.09929078014184396,0.26573426573426573
75,"Hốt trọn ổ xóc dĩa với sự tham_gia của nhiều "" quý bà "" , "" quý cô """,1363,12,4,383,"[3, 4, 7, 10]","Chúng thường lợi_dụng địa_hình khó_khăn , rừng keo bao_phủ để tổ_chức cờ_bạc trá_hình . Sự_việc gây bức_xúc trong quần_chúng nhân_dân . Cảnh_sát bắt_giữ 11 đối_tượng có liên_quan , thu_giữ tại chiếu bạc 7,5 triệu đồng tiền_mặt , 1 bộ chén đĩa , 4 con vị , 1 bình ắc_quy , 2 bóng_điện , 20 ghế nhựa , 2 tấm bạc và 15 xe mô_tô . Hiện , cơ_quan_chức_năng đang mở_rộng điều_tra vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4210526315789473,0.09467455621301775,0.24561403508771928
75,"Hốt trọn ổ xóc dĩa với sự tham_gia của nhiều "" quý bà "" , "" quý cô """,1363,12,5,405,"[3, 4, 7, 10, 11]","Chúng thường lợi_dụng địa_hình khó_khăn , rừng keo bao_phủ để tổ_chức cờ_bạc trá_hình . Sự_việc gây bức_xúc trong quần_chúng nhân_dân . Cảnh_sát bắt_giữ 11 đối_tượng có liên_quan , thu_giữ tại chiếu bạc 7,5 triệu đồng tiền_mặt , 1 bộ chén đĩa , 4 con vị , 1 bình ắc_quy , 2 bóng_điện , 20 ghế nhựa , 2 tấm bạc và 15 xe mô_tô . Hiện , cơ_quan_chức_năng đang mở_rộng điều_tra vụ_việc . Hiện_trường vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.40449438202247184,0.09090909090909091,0.23595505617977527
76,"Tung tin_đồn thất_thiệt trên facebook , kỹ_sư thuỷ_điện bị phạt 12,5 triệu đồng",2699,22,2,46,"[3, 20]",Anh_em di_dời đi còn kịp . Ảnh chụp màn_hình .,True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.39344262295081966,0.03389830508474576,0.19672131147540983
76,"Tung tin_đồn thất_thiệt trên facebook , kỹ_sư thuỷ_điện bị phạt 12,5 triệu đồng",2699,22,3,119,"[3, 4, 20]","Anh_em di_dời đi còn kịp . Lưu_lượng về qua Thuỷ_điện Nậm_Mô 1200 m3 / s , tăng gấp đôi lúc chiều . Ảnh chụp màn_hình .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5647058823529411,0.14457831325301204,0.28235294117647053
76,"Tung tin_đồn thất_thiệt trên facebook , kỹ_sư thuỷ_điện bị phạt 12,5 triệu đồng",2699,22,4,307,"[2, 3, 4, 20]","Lúc này , một tài_khoản Facebook cá_nhân có tên Ngoc_Tuấn_Lương , đã bình_luận với nội_dung : "" Đê_Mường_Mộc cách Nậm_Nô 90 cây sắp vỡ , khả_năng thị_trấn Mường_Xén xoá_sổ trong đêm nay . Anh_em di_dời đi còn kịp . Lưu_lượng về qua Thuỷ_điện Nậm_Mô 1200 m3 / s , tăng gấp đôi lúc chiều . Ảnh chụp màn_hình .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4794520547945205,0.20833333333333334,0.28767123287671237
76,"Tung tin_đồn thất_thiệt trên facebook , kỹ_sư thuỷ_điện bị phạt 12,5 triệu đồng",2699,22,5,369,"[2, 3, 4, 5, 20]","Lúc này , một tài_khoản Facebook cá_nhân có tên Ngoc_Tuấn_Lương , đã bình_luận với nội_dung : "" Đê_Mường_Mộc cách Nậm_Nô 90 cây sắp vỡ , khả_năng thị_trấn Mường_Xén xoá_sổ trong đêm nay . Anh_em di_dời đi còn kịp . Lưu_lượng về qua Thuỷ_điện Nậm_Mô 1200 m3 / s , tăng gấp đôi lúc chiều . Đường vào bản cánh ngay lúc này đã biến mất khỏi tầm nhìn "" . Ảnh chụp màn_hình .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.41666666666666674,0.18072289156626506,0.25
77,"Ngọc "" Miu "" – "" bà trùm "" trong đường_dây ma_tuý của Văn_Kính_Dương : Con ơi ! Con đâu rồi ?",2092,27,2,275,"[0, 22]","Đến 11h30 trưa nay ( 7/5 ) , đại_diện VKSND TP. HCM đã công_bố xong phần cáo_trạng vụ xử trùm ma_tuý Văn_Kính_Dương , SN 1980 , ngụ TP. Hà_Nội . Nữ bị_cáo này bị bắt quả_tang khi cất_giấu trên 800gam ma_tuý tại một khách_sạn trên đường Cách_Mạng_Tháng 8 , quận 10 , TP. HCM .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5116279069767442,0.23529411764705882,0.3372093023255814
77,"Ngọc "" Miu "" – "" bà trùm "" trong đường_dây ma_tuý của Văn_Kính_Dương : Con ơi ! Con đâu rồi ?",2092,27,3,305,"[0, 11, 22]","Đến 11h30 trưa nay ( 7/5 ) , đại_diện VKSND TP. HCM đã công_bố xong phần cáo_trạng vụ xử trùm ma_tuý Văn_Kính_Dương , SN 1980 , ngụ TP. Hà_Nội . Sau đó , phiên_toà tạm nghỉ . Nữ bị_cáo này bị bắt quả_tang khi cất_giấu trên 800gam ma_tuý tại một khách_sạn trên đường Cách_Mạng_Tháng 8 , quận 10 , TP. HCM .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5027932960893855,0.21468926553672316,0.33519553072625696
77,"Ngọc "" Miu "" – "" bà trùm "" trong đường_dây ma_tuý của Văn_Kính_Dương : Con ơi ! Con đâu rồi ?",2092,27,4,399,"[0, 11, 20, 22]","Đến 11h30 trưa nay ( 7/5 ) , đại_diện VKSND TP. HCM đã công_bố xong phần cáo_trạng vụ xử trùm ma_tuý Văn_Kính_Dương , SN 1980 , ngụ TP. Hà_Nội . Sau đó , phiên_toà tạm nghỉ . Tuy_nhiên , lực_lượng cảnh_sát tư_pháp áp_giải nhanh_chóng đưa Ngọc lên xe về trại tạm giam . Nữ bị_cáo này bị bắt quả_tang khi cất_giấu trên 800gam ma_tuý tại một khách_sạn trên đường Cách_Mạng_Tháng 8 , quận 10 , TP. HCM .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5308056872037915,0.2105263157894737,0.3222748815165876
77,"Ngọc "" Miu "" – "" bà trùm "" trong đường_dây ma_tuý của Văn_Kính_Dương : Con ơi ! Con đâu rồi ?",2092,27,5,480,"[0, 10, 11, 20, 22]","Đến 11h30 trưa nay ( 7/5 ) , đại_diện VKSND TP. HCM đã công_bố xong phần cáo_trạng vụ xử trùm ma_tuý Văn_Kính_Dương , SN 1980 , ngụ TP. Hà_Nội . Do cháu bé còn nhỏ , nên theo nội_quy phòng xử án , cháu bé không được vào toà . Sau đó , phiên_toà tạm nghỉ . Tuy_nhiên , lực_lượng cảnh_sát tư_pháp áp_giải nhanh_chóng đưa Ngọc lên xe về trại tạm giam . Nữ bị_cáo này bị bắt quả_tang khi cất_giấu trên 800gam ma_tuý tại một khách_sạn trên đường Cách_Mạng_Tháng 8 , quận 10 , TP. HCM .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5147679324894515,0.20425531914893616,0.2953586497890295
78,Mâu_thuẫn trong lúc nhậu nam thanh_niên bị đâm tử_vong,1743,18,2,240,"[0, 4]","Ngày 17/4 , thông_tin từ VKSND tỉnh Đắk_Lắk cho biết , đơn_vị này đã cử Kiểm_sát_viên xuống kiểm_sát khám_nghiệm hiện_trường , khám_nghiệm tử_thi để điều_tra làm rõ vụ_việc một vụ án_mạng xảy ra trên địa_bàn xã Cư_Huê . Sau khi nhậu hết 30.",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.453125,0.0634920634920635,0.23437499999999997
78,Mâu_thuẫn trong lúc nhậu nam thanh_niên bị đâm tử_vong,1743,18,3,309,"[0, 4, 15]","Ngày 17/4 , thông_tin từ VKSND tỉnh Đắk_Lắk cho biết , đơn_vị này đã cử Kiểm_sát_viên xuống kiểm_sát khám_nghiệm hiện_trường , khám_nghiệm tử_thi để điều_tra làm rõ vụ_việc một vụ án_mạng xảy ra trên địa_bàn xã Cư_Huê . Sau khi nhậu hết 30. Nạn_nhân được mọi người đưa đến bệnh_viện cấp_cứu nhưng đã tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.43708609271523174,0.14765100671140938,0.22516556291390727
78,Mâu_thuẫn trong lúc nhậu nam thanh_niên bị đâm tử_vong,1743,18,4,443,"[0, 4, 13, 15]","Ngày 17/4 , thông_tin từ VKSND tỉnh Đắk_Lắk cho biết , đơn_vị này đã cử Kiểm_sát_viên xuống kiểm_sát khám_nghiệm hiện_trường , khám_nghiệm tử_thi để điều_tra làm rõ vụ_việc một vụ án_mạng xảy ra trên địa_bàn xã Cư_Huê . Sau khi nhậu hết 30. Lúc này , Y Phô_Ni thấy 1 cái kéo gần đó nên chụp lấy rồi đứng dậy nói với Ama_H. "" đừng đánh em nữa , đánh em nữa là em giết anh "" . Nạn_nhân được mọi người đưa đến bệnh_viện cấp_cứu nhưng đã tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.40404040404040414,0.16326530612244897,0.23232323232323232
78,Mâu_thuẫn trong lúc nhậu nam thanh_niên bị đâm tử_vong,1743,18,5,537,"[0, 4, 5, 13, 15]","Ngày 17/4 , thông_tin từ VKSND tỉnh Đắk_Lắk cho biết , đơn_vị này đã cử Kiểm_sát_viên xuống kiểm_sát khám_nghiệm hiện_trường , khám_nghiệm tử_thi để điều_tra làm rõ vụ_việc một vụ án_mạng xảy ra trên địa_bàn xã Cư_Huê . Sau khi nhậu hết 30. 000 đồng rượu , nam thanh_niên này tiếp_tục sang nhà Ama_Chít ( ở buôn M ' Ca , xã Cư_Huê ) . Lúc này , Y Phô_Ni thấy 1 cái kéo gần đó nên chụp lấy rồi đứng dậy nói với Ama_H. "" đừng đánh em nữa , đánh em nữa là em giết anh "" . Nạn_nhân được mọi người đưa đến bệnh_viện cấp_cứu nhưng đã tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.38392857142857145,0.1891891891891892,0.23214285714285715
79,"Bắt đối_tượng truy_nã 26 năm , được bầu làm công_an_viên do … gương_mẫu",1499,14,2,202,"[2, 11]","Theo hồ_sơ , năm 1993 , Nguyễn_Văn_Kế phạm_tội huỷ_hoại công_trình an_ninh quốc_gia và tiêu_thụ tài_sản do người khác phạm_tội mà có . Cũng vì_vậy , y được bầu làm công_an_viên trong một thời_gian dài .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.6259541984732824,0.24806201550387597,0.4122137404580153
79,"Bắt đối_tượng truy_nã 26 năm , được bầu làm công_an_viên do … gương_mẫu",1499,14,3,303,"[2, 10, 11]","Theo hồ_sơ , năm 1993 , Nguyễn_Văn_Kế phạm_tội huỷ_hoại công_trình an_ninh quốc_gia và tiêu_thụ tài_sản do người khác phạm_tội mà có . Đặc_biệt , Thành sống hoà_đồng , luôn gương_mẫu , nhiệt_tình tham_gia các hoạt_động của địa_phương . Cũng vì_vậy , y được bầu làm công_an_viên trong một thời_gian dài .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.654320987654321,0.4625,0.5432098765432098
79,"Bắt đối_tượng truy_nã 26 năm , được bầu làm công_an_viên do … gương_mẫu",1499,14,4,450,"[2, 9, 10, 11]","Theo hồ_sơ , năm 1993 , Nguyễn_Văn_Kế phạm_tội huỷ_hoại công_trình an_ninh quốc_gia và tiêu_thụ tài_sản do người khác phạm_tội mà có . Theo lực_lượng công_an địa_phương , quãng thời_gian ở đây , đối_tượng lấy tên Nguyễn_Duy_Thành và lấy vợ , sinh con như một công_dân bình_thường . Đặc_biệt , Thành sống hoà_đồng , luôn gương_mẫu , nhiệt_tình tham_gia các hoạt_động của địa_phương . Cũng vì_vậy , y được bầu làm công_an_viên trong một thời_gian dài .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5288461538461539,0.36893203883495146,0.44230769230769235
79,"Bắt đối_tượng truy_nã 26 năm , được bầu làm công_an_viên do … gương_mẫu",1499,14,5,524,"[2, 3, 9, 10, 11]","Theo hồ_sơ , năm 1993 , Nguyễn_Văn_Kế phạm_tội huỷ_hoại công_trình an_ninh quốc_gia và tiêu_thụ tài_sản do người khác phạm_tội mà có . Sau khi gây án , Kế bỏ trốn khỏi địa_phương , đi vào khu_vực Tây_Nguyên . Theo lực_lượng công_an địa_phương , quãng thời_gian ở đây , đối_tượng lấy tên Nguyễn_Duy_Thành và lấy vợ , sinh con như một công_dân bình_thường . Đặc_biệt , Thành sống hoà_đồng , luôn gương_mẫu , nhiệt_tình tham_gia các hoạt_động của địa_phương . Cũng vì_vậy , y được bầu làm công_an_viên trong một thời_gian dài .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4827586206896551,0.3391304347826087,0.396551724137931
80,"Điều_tra vụ nhóm côn_đồ mang súng bắn nhà dân , đạn găm chi_chít trên cửa",2633,23,2,479,"[1, 20]","Ông Long cho_hay , thời_điểm điểm trên , do trời mưa khá to nên cả gia_đình ông ( gồm 6 người ) vừa khép cửa chuẩn_bị đi ngủ bỗng có khoảng 15 thanh_niên đi trên 1 chiếc xe ô_tô và nhiều xe_máy tay_cầm nhiều khẩu súng , dao kiếm … tới tập_trung trước cửa chửi_bới , la_hét để uy_hiếp tinh_thần . Thiếu_tá , Nguyễn_Anh_Dũng – Đội_trưởng đội Cảnh_sát hình_sự Công_an TP. Thanh_Hoá xác_nhận thông_tin trên và cho_biết thêm , hiện vụ án đang được cơ_quan tiếp_tục điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.48181818181818176,0.16513761467889906,0.2818181818181818
80,"Điều_tra vụ nhóm côn_đồ mang súng bắn nhà dân , đạn găm chi_chít trên cửa",2633,23,3,580,"[1, 17, 20]","Ông Long cho_hay , thời_điểm điểm trên , do trời mưa khá to nên cả gia_đình ông ( gồm 6 người ) vừa khép cửa chuẩn_bị đi ngủ bỗng có khoảng 15 thanh_niên đi trên 1 chiếc xe ô_tô và nhiều xe_máy tay_cầm nhiều khẩu súng , dao kiếm … tới tập_trung trước cửa chửi_bới , la_hét để uy_hiếp tinh_thần . Anh Dũng cho_hay , cách đây gần 1 năm anh có mâu_thuẫn làm_ăn với "" anh_em xã_hội "" tại địa_phương . Thiếu_tá , Nguyễn_Anh_Dũng – Đội_trưởng đội Cảnh_sát hình_sự Công_an TP. Thanh_Hoá xác_nhận thông_tin trên và cho_biết thêm , hiện vụ án đang được cơ_quan tiếp_tục điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4330708661417323,0.14285714285714285,0.25196850393700787
